time_stamp,prefix,idx,code,x_type,family,subfamily,name_short,name,treatment,zone,pathology,level,sessions,time,price,price_vip,price_company,price_session,price_session_next,price_max
2019-04-22,102,185,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Ariolas - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Ariolas,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,186,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Axilas - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Axilas,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,187,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Pecho - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Pecho,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,188,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Abdomen - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Abdomen,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,189,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Brazos - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Brazos,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,190,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Espalda - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Espalda,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,191,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Gluteos - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Gluteos,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,192,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Hombros - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Hombros,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,193,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Manos - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Manos,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,194,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Piernas - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Piernas,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,195,,service,laser,excilite,Laser Excilite - Psoriasis,LASER EXCILITE - Pies - Psoriasis - 6 sesiones - 30 min,LASER EXCILITE,Pies,Psoriasis,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,196,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Rostro - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Rostro,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,197,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Cuello - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Cuello,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,198,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Ariolas - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Ariolas,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,199,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Axilas,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,200,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Pecho,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,201,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Abdomen,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,202,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Brazos,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,203,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Espalda,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,204,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Gluteos,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,205,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Hombros,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,206,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Manos,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,207,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Piernas,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,208,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 5 min,LASER EXCILITE,Pies,Alopecias,-1,6 sesiones,5 min,2500.0,1500.0,1200,250.0,-1,-1
2019-04-22,102,209,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Rostro - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Rostro,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,210,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Cuello - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Cuello,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,211,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Ariolas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Ariolas,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,212,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Axilas,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,213,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Pecho,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,214,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Abdomen,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,215,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Brazos,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,216,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Espalda,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,217,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Gluteos,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,218,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Hombros,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,219,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Manos,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,220,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Piernas,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,221,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 15 min,LASER EXCILITE,Pies,Alopecias,-1,6 sesiones,15 min,4000.0,3000.0,2400,500.0,-1,-1
2019-04-22,102,222,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Rostro - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Rostro,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,223,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Cuello - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Cuello,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,224,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Ariolas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Ariolas,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,225,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Axilas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Axilas,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,226,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Pecho - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Pecho,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,227,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Abdomen - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Abdomen,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,228,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Brazos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Brazos,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,229,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Espalda - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Espalda,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,230,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Gluteos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Gluteos,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,231,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Hombros - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Hombros,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,232,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Manos - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Manos,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,233,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Piernas - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Piernas,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,102,234,,service,laser,excilite,Laser Excilite - Alopecias,LASER EXCILITE - Pies - Alopecias - 6 sesiones - 30 min,LASER EXCILITE,Pies,Alopecias,-1,6 sesiones,30 min,6000.0,5000.0,4000,833.333333333333,-1,-1
2019-04-22,103,1,,service,laser,m22,Laser M22 - Rosacea,LASER M22 IPL - Rostro - Rosacea - 1 sesion - 30 min,LASER M22 IPL,Rostro,Rosacea,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,2,,service,laser,m22,Laser M22 - Manchas,LASER M22 IPL - Rostro - Manchas - 1 sesion - 30 min,LASER M22 IPL,Rostro,Manchas,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,3,,service,laser,m22,Laser M22 - Varices,LASER M22 ND YAG - Localizado Cuerpo - Varices - 1 sesion - 15 min,LASER M22 ND YAG,Localizado Cuerpo,Varices,-1,1 sesion,15 min,800.0,600.0,480,-1.0,-1,-1
2019-04-22,103,4,,service,laser,m22,Laser M22 - Telangectacias,LASER M22 ND YAG - Localizado Rostro - Telangectacias - 1 sesion - 15 min,LASER M22 ND YAG,Localizado Rostro,Telangectacias,-1,1 sesion,15 min,800.0,600.0,480,-1.0,-1,-1
2019-04-22,103,5,,service,laser,m22,Laser M22 - Telangectacias,LASER M22 ND YAG - Localizado Cuerpo - Telangectacias - 1 sesion - 15 min,LASER M22 ND YAG,Localizado Cuerpo,Telangectacias,-1,1 sesion,15 min,800.0,600.0,480,-1.0,-1,-1
2019-04-22,103,6,,service,laser,m22,Laser M22 - Puntos Rubi,LASER M22 ND YAG - Localizado Rostro - Puntos Rubi - 1 sesion - 15 min,LASER M22 ND YAG,Localizado Rostro,Puntos Rubi,-1,1 sesion,15 min,800.0,600.0,480,-1.0,-1,-1
2019-04-22,103,7,,service,laser,m22,Laser M22 - Puntos Rubi,LASER M22 ND YAG - Localizado Cuerpo - Puntos Rubi - 1 sesion - 15 min,LASER M22 ND YAG,Localizado Cuerpo,Puntos Rubi,-1,1 sesion,15 min,800.0,600.0,480,-1.0,-1,-1
2019-04-22,103,8,,service,laser,m22,Laser M22 - Hemangiomas,LASER M22 ND YAG - Localizado Rostro - Hemangiomas - 1 sesion - 15 min,LASER M22 ND YAG,Localizado Rostro,Hemangiomas,-1,1 sesion,15 min,800.0,600.0,480,-1.0,-1,-1
2019-04-22,103,9,,service,laser,m22,Laser M22 - Hemangiomas,LASER M22 ND YAG - Localizado Cuerpo - Hemangiomas - 1 sesion - 15 min,LASER M22 ND YAG,Localizado Cuerpo,Hemangiomas,-1,1 sesion,15 min,800.0,600.0,480,-1.0,-1,-1
2019-04-22,103,10,,service,laser,m22,Laser M22 - Acne Activo,LASER M22 IPL - Rostro - Acne Activo - 1 sesion - 30 min,LASER M22 IPL,Rostro,Acne Activo,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,11,,service,laser,m22,Laser M22 - Rejuvenecimiento,LASER M22 IPL - Rostro - Rejuvenecimiento - 1 sesion - 30 min,LASER M22 IPL,Rostro,Rejuvenecimiento,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,12,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Rostro - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Rostro,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,13,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Cuello - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Cuello,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,14,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Ariolas - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Ariolas,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,15,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Axilas - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Axilas,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,16,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pecho - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Pecho,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,17,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Abdomen - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Abdomen,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,18,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Espalda - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Espalda,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,19,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Hombros - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Hombros,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,20,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Manos - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Manos,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,21,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pies - Depilacion - 1 sesion - 5 min,LASER M22 IPL,Pies,Depilacion,-1,1 sesion,5 min,500.0,300.0,240,-1.0,-1,-1
2019-04-22,103,22,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Rostro - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Rostro,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,23,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Cuello - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Cuello,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,24,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Ariolas - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Ariolas,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,25,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Axilas - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Axilas,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,26,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pecho - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Pecho,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,27,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Abdomen - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Abdomen,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,28,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Espalda - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Espalda,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,29,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Hombros - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Hombros,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,30,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Manos - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Manos,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,31,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pies - Depilacion - 1 sesion - 15 min,LASER M22 IPL,Pies,Depilacion,-1,1 sesion,15 min,500.0,600.0,480,-1.0,-1,-1
2019-04-22,103,32,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Rostro - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Rostro,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,33,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Cuello - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Cuello,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,34,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Ariolas - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Ariolas,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,35,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Axilas - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Axilas,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,36,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pecho - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Pecho,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,37,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Abdomen - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Abdomen,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,38,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Brazos - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Brazos,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,39,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Espalda - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Espalda,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,40,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Gluteos - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Gluteos,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,41,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Hombros - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Hombros,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,42,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Manos - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Manos,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,43,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Piernas - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Piernas,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,44,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Pies - Depilacion - 1 sesion - 30 min,LASER M22 IPL,Pies,Depilacion,-1,1 sesion,30 min,1200.0,1000.0,800,-1.0,-1,-1
2019-04-22,103,45,,service,laser,m22,Laser M22 - Rosacea,LASER M22 IPL - Rostro - Rosacea - 6 sesiones - 30 min,LASER M22 IPL,Rostro,Rosacea,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,46,,service,laser,m22,Laser M22 - Manchas,LASER M22 IPL - Rostro - Manchas - 6 sesiones - 30 min,LASER M22 IPL,Rostro,Manchas,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,47,,service,laser,m22,Laser M22 - Varices,LASER M22 ND YAG - Localizado Cuerpo - Varices - 6 sesiones - 15 min,LASER M22 ND YAG,Localizado Cuerpo,Varices,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,48,,service,laser,m22,Laser M22 - Telangectacias,LASER M22 ND YAG - Localizado Rostro - Telangectacias - 6 sesiones - 15 min,LASER M22 ND YAG,Localizado Rostro,Telangectacias,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,49,,service,laser,m22,Laser M22 - Telangectacias,LASER M22 ND YAG - Localizado Cuerpo - Telangectacias - 6 sesiones - 15 min,LASER M22 ND YAG,Localizado Cuerpo,Telangectacias,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,50,,service,laser,m22,Laser M22 - Puntos Rubi,LASER M22 ND YAG - Localizado Rostro - Puntos Rubi - 6 sesiones - 15 min,LASER M22 ND YAG,Localizado Rostro,Puntos Rubi,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,51,,service,laser,m22,Laser M22 - Puntos Rubi,LASER M22 ND YAG - Localizado Cuerpo - Puntos Rubi - 6 sesiones - 15 min,LASER M22 ND YAG,Localizado Cuerpo,Puntos Rubi,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,52,,service,laser,m22,Laser M22 - Hemangiomas,LASER M22 ND YAG - Localizado Rostro - Hemangiomas - 6 sesiones - 15 min,LASER M22 ND YAG,Localizado Rostro,Hemangiomas,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,53,,service,laser,m22,Laser M22 - Hemangiomas,LASER M22 ND YAG - Localizado Cuerpo - Hemangiomas - 6 sesiones - 15 min,LASER M22 ND YAG,Localizado Cuerpo,Hemangiomas,-1,6 sesiones,15 min,4000.0,3000.0,2400,-1.0,-1,-1
2019-04-22,103,54,,service,laser,m22,Laser M22 - Acne Activo,LASER M22 IPL - Rostro - Acne Activo - 6 sesiones - 30 min,LASER M22 IPL,Rostro,Acne Activo,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,55,,service,laser,m22,Laser M22 - Rejuvenecimiento,LASER M22 IPL - Rostro - Rejuvenecimiento - 6 sesiones - 30 min,LASER M22 IPL,Rostro,Rejuvenecimiento,-1,6 sesiones,30 min,6000.0,5000.0,4000,-1.0,-1,-1
2019-04-22,103,56,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Rostro - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Rostro,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,57,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Cuello - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Cuello,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
2019-04-22,103,58,,service,laser,m22,Laser M22 - Depilacion,LASER M22 IPL - Ariolas - Depilacion - 6 sesiones - 5 min,LASER M22 IPL,Ariolas,Depilacion,-1,6 sesiones,5 min,2500.0,1500.0,1200,-1.0,-1,-1
